gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
859453311,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-75541,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Mount Roraima, Paulo",Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,1219,0,,,1927-10-27T00:00:00,27,10,1927,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-75541,4480,,,CC0_1_0,,Tate; Carter,,Native,2023-09-07T10:38:49.344Z,,TAXON_MATCH_HIGHERRANK
859450551,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-269173,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda,,VE,Media Luna,Portuguesa,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1994-01-01T00:00:00,1,1,1994,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-269173,FHV 29,,,CC0_1_0,,Tesh; Utrera; Duno,,Native,2023-09-07T10:38:52.721Z,,
859450546,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-269171,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda,,VE,Media Luna,Portuguesa,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1994-01-01T00:00:00,1,1,1994,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-269171,FHV 23,,,CC0_1_0,,Tesh; Utrera; Duno,,Native,2023-09-07T10:38:51.182Z,,
859449930,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131147,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,1850,0,,,1938-01-23T00:00:00,23,1,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131147,5553,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:51.894Z,,TAXON_MATCH_HIGHERRANK
859444193,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-269166,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda,,VE,Caparo,Barinas,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1994-01-01T00:00:00,1,1,1994,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-269166,FHV 6,,,CC0_1_0,,Tesh; Utrera; Duno,,Native,2023-09-07T10:38:51.210Z,,
859439772,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131145,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,460,0,,,1938-03-09T00:00:00,9,3,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131145,5953,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:50.539Z,,TAXON_MATCH_HIGHERRANK
859439767,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131144,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,460,0,,,1938-03-09T00:00:00,9,3,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131144,5952,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:50.551Z,,TAXON_MATCH_HIGHERRANK
859439762,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131143,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,460,0,,,1938-03-09T00:00:00,9,3,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131143,5951,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:51.775Z,,TAXON_MATCH_HIGHERRANK
859439757,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131142,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,460,0,,,1938-03-09T00:00:00,9,3,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131142,5950,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:50.561Z,,TAXON_MATCH_HIGHERRANK
859439752,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131141,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,460,0,,,1938-03-09T00:00:00,9,3,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131141,5949,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:50.328Z,,TAXON_MATCH_HIGHERRANK
859439746,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131140,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,460,0,,,1938-03-09T00:00:00,9,3,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131140,5948,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:50.563Z,,TAXON_MATCH_HIGHERRANK
859439741,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131139,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,460,0,,,1938-03-09T00:00:00,9,3,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131139,5947,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:52.266Z,,TAXON_MATCH_HIGHERRANK
859439736,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131138,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,460,0,,,1938-03-09T00:00:00,9,3,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131138,5946,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:51.940Z,,TAXON_MATCH_HIGHERRANK
859439731,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131137,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,460,0,,,1938-03-09T00:00:00,9,3,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131137,5945,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:50.543Z,,TAXON_MATCH_HIGHERRANK
859439726,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131136,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,460,0,,,1938-03-09T00:00:00,9,3,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131136,5944,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:51.765Z,,TAXON_MATCH_HIGHERRANK
859439671,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131132,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,460,0,,,1938-03-07T00:00:00,7,3,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131132,5905,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:52.061Z,,TAXON_MATCH_HIGHERRANK
859439662,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131130,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,460,0,,,1938-03-07T00:00:00,7,3,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131130,5903,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:50.268Z,,TAXON_MATCH_HIGHERRANK
859439555,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131133,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,460,0,,,1938-03-07T00:00:00,7,3,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131133,5906,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:52.368Z,,TAXON_MATCH_HIGHERRANK
859439522,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-131129,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,460,0,,,1938-03-07T00:00:00,7,3,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-131129,5902,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:51.894Z,,TAXON_MATCH_HIGHERRANK
859437799,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-69795,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cuchivero,Bolívar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1925-02-28T00:00:00,28,2,1925,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-69795,3234,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:50.133Z,,TAXON_MATCH_HIGHERRANK
859437465,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-257356,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda,,VE,"Finca Vuelta Larga, 9.7 kilometers, by road, southeast of Guaraunos",Sucre,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,10,0,,,1987-07-04T00:00:00,4,7,1987,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-257356,RSV 1343,,,CC0_1_0,,R. S. Voss,,Native,2023-09-07T10:38:52.694Z,,
859437417,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-257323,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Finca Vuelta Larga, 9.7 kilometers, by road, southeast of Guaraunos",Sucre,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,10,0,,,1987-08-12T00:00:00,12,8,1987,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-257323,RSV 1354,,,CC0_1_0,,R. S. Voss,,Native,2023-09-07T10:38:51.129Z,,TAXON_MATCH_HIGHERRANK
859435744,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-130845,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,1100,0,,,1938-02-17T00:00:00,17,2,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-130845,5756,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:50.327Z,,TAXON_MATCH_HIGHERRANK
859435739,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-130835,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,1100,0,,,1938-01-28T00:00:00,28,1,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-130835,5686,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:50.656Z,,TAXON_MATCH_HIGHERRANK
859435734,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-130834,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,1100,0,,,1938-01-27T00:00:00,27,1,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-130834,5685,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:50.266Z,,TAXON_MATCH_HIGHERRANK
859435729,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-130833,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,1100,0,,,1938-01-27T00:00:00,27,1,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-130833,5684,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:52.354Z,,TAXON_MATCH_HIGHERRANK
859435724,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-130832,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,1100,0,,,1938-01-26T00:00:00,26,1,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-130832,5681,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:51.893Z,,TAXON_MATCH_HIGHERRANK
859435703,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-130829,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,Cerro Auyan-tepui,Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,1100,0,,,1938-02-02T00:00:00,2,2,1938,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-130829,5589,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:51.775Z,,TAXON_MATCH_HIGHERRANK
859428176,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-130819,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Cerro Auyan-tepui, Hurulleng",Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,244,0,,,1937-12-01T00:00:00,1,12,1937,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-130819,5464,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:52.365Z,,TAXON_MATCH_HIGHERRANK
859428171,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-130822,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Cerro Auyan-tepui, Hurulleng",Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,244,0,,,1937-12-02T00:00:00,2,12,1937,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-130822,5467,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:50.542Z,,TAXON_MATCH_HIGHERRANK
859428166,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-130821,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Cerro Auyan-tepui, Hurulleng",Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,244,0,,,1937-12-02T00:00:00,2,12,1937,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-130821,5466,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:51.764Z,,TAXON_MATCH_HIGHERRANK
859428161,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-130820,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Cerro Auyan-tepui, Hurulleng",Bolivar,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,244,0,,,1937-12-02T00:00:00,2,12,1937,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-130820,5465,,,CC0_1_0,,G. H. H. Tate,,Native,2023-09-07T10:38:52.316Z,,TAXON_MATCH_HIGHERRANK
859427074,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-266950,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"La Hoyada, near Guanarito",Portuguesa,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1992-02-18T00:00:00,18,2,1992,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-266950,1373,,,CC0_1_0,,Wilson; Tesh,,Native,2023-09-07T10:38:52.743Z,,TAXON_MATCH_HIGHERRANK
859427071,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-266949,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"La Hoyada, near Guanarito",Portuguesa,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1992-02-20T00:00:00,20,2,1992,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-266949,1401,,,CC0_1_0,,Wilson; Tesh,,Native,2023-09-07T10:38:52.734Z,,TAXON_MATCH_HIGHERRANK
859427067,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-266940,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"La Hoyada, near Guanarito",Portuguesa,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1992-02-16T00:00:00,16,2,1992,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-266940,1374,,,CC0_1_0,,Wilson; Tesh,,Native,2023-09-07T10:38:52.405Z,,TAXON_MATCH_HIGHERRANK
859427063,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-266939,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"La Hoyada, near Guanarito",Portuguesa,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1992-02-18T00:00:00,18,2,1992,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-266939,1371,,,CC0_1_0,,Wilson; Tesh,,Native,2023-09-07T10:38:52.211Z,,TAXON_MATCH_HIGHERRANK
859427059,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-266938,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"La Hoyada, near Guanarito",Portuguesa,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1992-02-01T00:00:00,1,2,1992,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-266938,1370,,,CC0_1_0,,Wilson; Tesh,,Native,2023-09-07T10:38:52.748Z,,TAXON_MATCH_HIGHERRANK
859426844,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-269177,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda,,VE,La Hoyada,Portuguesa,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1994-01-01T00:00:00,1,1,1994,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-269177,FHV 65,,,CC0_1_0,,Tesh; Utrera; Duno,,Native,2023-09-07T10:38:51.173Z,,
859426840,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-269172,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda,,VE,La Hoyada,Portuguesa,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,1994-01-01T00:00:00,1,1,1994,2439344,2439344,PRESERVED_SPECIMEN,AMNH,Mammals,M-269172,FHV 26,,,CC0_1_0,,Tesh; Utrera; Duno,,Native,2023-09-07T10:38:52.412Z,,
